0 4 4
10 454 454
20 904 904
30 1354 1354
40 1804 1804
50 2254 2254
60 2704 2704
70 3154 3154
80 3604 3604
90 4054 4054
100 4504 4504
110 4954 4954
120 5404 5404
130 5854 5854
140 6304 6304
150 6754 6754
160 7204 7204
170 7654 7654
180 8104 8104
190 8554 8554
200 9004 9004
100 4504 4504
200 9004 9004
300 13504 13504
400 18004 18004
500 22504 22504
600 27004 27004
700 31504 31504
800 36004 36004
900 40504 40504
1000 45004 45004
1100 49504 49504
1200 54004 54004
1300 58504 58504
1400 63004 63004
1500 67504 67504
1600 72004 72004
1700 76504 76504
1800 81004 81004
1900 85504 85504
2000 90004 90004
1000 45004 45004
2000 90004 90004
3000 135004 135004
4000 180004 180004
5000 225004 225004
6000 270004 270004
7000 315004 315004
8000 360004 360004
9000 405004 405004
10000 450004 450004
