0 12
10 212
20 412
30 612
40 812
50 1012
60 1212
70 1412
80 1612
90 1812
100 2012
110 2212
120 2412
130 2612
140 2812
150 3012
160 3212
170 3412
180 3612
190 3812
200 4012
100 2012
200 4012
300 6012
400 8012
500 10012
600 12012
700 14012
800 16012
900 18012
1000 20012
1100 22012
1200 24012
1300 26012
1400 28012
1500 30012
1600 32012
1700 34012
1800 36012
1900 38012
2000 40012
1000 20012
2000 40012
3000 60012
4000 80012
5000 100012
6000 120012
7000 140012
8000 160012
9000 180012
10000 200012
