10 110 77
20 210 147
30 310 217
40 410 287
50 510 357
60 610 427
70 710 497
80 810 567
90 910 637
100 1010 707
110 1110 777
120 1210 847
130 1310 917
140 1410 987
150 1510 1057
160 1610 1127
170 1710 1197
180 1810 1267
190 1910 1337
200 2010 1407
100 1010 707
200 2010 1407
300 3010 2107
400 4010 2807
500 5010 3507
600 6010 4207
700 7010 4907
800 8010 5607
900 9010 6307
1000 10010 7007
1100 11010 7707
1200 12010 8407
1300 13010 9107
1400 14010 9807
1500 15010 10507
1600 16010 11207
1700 17010 11907
1800 18010 12607
1900 19010 13307
2000 20010 14007
1000 10010 7007
2000 20010 14007
3000 30010 21007
4000 40010 28007
5000 50010 35007
6000 60010 42007
7000 70010 49007
8000 80010 56007
9000 90010 63007
10000 100010 70007
