0 47
5 5317
10 38237
15 125057
20 292027
25 565397
30 971417
35 1536337
40 2286407
45 3247877
50 4446997
55 5910017
60 7663187
65 9732757
70 12144977
75 14926097
80 18102367
85 21700037
90 25745357
95 30264577
100 35283947
