0 34 13
1 142 121
2 322 301
3 574 553
4 898 877
5 1294 1273
6 1762 1741
7 2302 2281
8 2914 2893
9 3598 3577
10 4354 4333
11 5182 5161
12 6082 6061
13 7054 7033
14 8098 8077
15 9214 9193
16 10402 10381
17 11662 11641
18 12994 12973
19 14398 14377
20 15874 15853
21 17422 17401
22 19042 19021
23 20734 20713
24 22498 22477
25 24334 24313
26 26242 26221
27 28222 28201
28 30274 30253
29 32398 32377
30 34594 34573
100 367234 367213
150 820834 820813
200 1454434 1454413
250 2268034 2268013
300 3261634 3261613
350 4435234 4435213
400 5788834 5788813
450 7322434 7322413
500 9036034 9036013
550 10929634 10929613
600 13003234 13003213
650 15256834 15256813
700 17690434 17690413
750 20304034 20304013
800 23097634 23097613
850 26071234 26071213
900 29224834 29224813
950 32558434 32558413
1000 36072034 36072013
