0 37 37
1 154 153
2 349 345
3 622 613
4 973 957
5 1402 1377
6 1909 1873
7 2494 2445
8 3157 3093
9 3898 3817
10 4717 4617
11 5614 5493
12 6589 6445
13 7642 7473
14 8773 8577
15 9982 9757
16 11269 11013
17 12634 12345
18 14077 13753
19 15598 15237
20 17197 16797
21 18874 18433
22 20629 20145
23 22462 21933
24 24373 23797
25 26362 25737
26 28429 27753
27 30574 29845
28 32797 32013
29 35098 34257
30 37477 36577
100 397837 387837
150 889237 866737
200 1575637 1535637
250 2457037 2394537
300 3533437 3443437
350 4804837 4682337
400 6271237 6111237
450 7932637 7730137
500 9789037 9539037
550 11840437 11537937
600 14086837 13726837
650 16528237 16105737
700 19164637 18674637
750 21996037 21433537
800 25022437 24382437
850 28243837 27521337
900 31660237 30850237
950 35271637 34369137
1000 39078037 38078037
