0 65 12
10 725 672
20 1385 1332
30 2045 1992
40 2705 2652
50 3365 3312
60 4025 3972
70 4685 4632
80 5345 5292
90 6005 5952
100 6665 6612
110 7325 7272
120 7985 7932
130 8645 8592
140 9305 9252
150 9965 9912
160 10625 10572
170 11285 11232
180 11945 11892
190 12605 12552
200 13265 13212
100 6665 6612
200 13265 13212
300 19865 19812
400 26465 26412
500 33065 33012
600 39665 39612
700 46265 46212
800 52865 52812
900 59465 59412
1000 66065 66012
1100 72665 72612
1200 79265 79212
1300 85865 85812
1400 92465 92412
1500 99065 99012
1600 105665 105612
1700 112265 112212
1800 118865 118812
1900 125465 125412
2000 132065 132012
1000 66065 66012
2000 132065 132012
3000 198065 198012
4000 264065 264012
5000 330065 330012
6000 396065 396012
7000 462065 462012
8000 528065 528012
9000 594065 594012
10000 660065 660012
