0 18 18
10 572 572
20 2163 2163
30 4247 4247
40 7708 7708
50 11322 11322
60 16653 16653
70 21797 21797
80 28998 28998
90 35672 35672
100 44743 44743
110 52947 52947
120 63888 63888
130 73622 73622
140 86433 86433
150 97697 97697
160 112378 112378
170 125172 125172
180 141723 141723
190 156047 156047
200 174468 174468
100 44743 44743
150 97697 97697
200 174468 174468
250 269072 269072
300 389193 389193
350 525447 525447
400 688918 688918
450 866822 866822
500 1073643 1073643
550 1293197 1293197
600 1543368 1543368
650 1804572 1804572
700 2098093 2098093
750 2400947 2400947
800 2737818 2737818
850 3082322 3082322
900 3462543 3462543
950 3848697 3848697
1000 4272268 4272268
