0 18 18
10 572 482
20 2163 1983
30 4247 3977
40 7708 7348
50 11322 10872
60 16653 16113
70 21797 21167
80 28998 28278
90 35672 34862
100 44743 43843
110 52947 51957
120 63888 62808
130 73622 72452
140 86433 85173
150 97697 96347
160 112378 110938
170 125172 123642
180 141723 140103
190 156047 154337
200 174468 172668
100 44743 43843
150 97697 96347
200 174468 172668
250 269072 266822
300 389193 386493
350 525447 522297
400 688918 685318
450 866822 862772
500 1073643 1069143
550 1293197 1288247
600 1543368 1537968
650 1804572 1798722
700 2098093 2091793
750 2400947 2394197
800 2737818 2730618
850 3082322 3074672
900 3462543 3454443
950 3848697 3840147
1000 4272268 4263268
