2 48
7 273
12 748
17 1473
22 2448
27 3673
32 5148
37 6873
42 8848
47 11073
52 13548
57 16273
62 19248
67 22473
72 25948
77 29673
82 33648
87 37873
92 42348
97 47073
100 50028
200 200028
300 450028
