0 70 12
10 780 722
20 1490 1432
30 2200 2142
40 2910 2852
50 3620 3562
60 4330 4272
70 5040 4982
80 5750 5692
90 6460 6402
100 7170 7112
110 7880 7822
120 8590 8532
130 9300 9242
140 10010 9952
150 10720 10662
160 11430 11372
170 12140 12082
180 12850 12792
190 13560 13502
200 14270 14212
100 7170 7112
200 14270 14212
300 21370 21312
400 28470 28412
500 35570 35512
600 42670 42612
700 49770 49712
800 56870 56812
900 63970 63912
1000 71070 71012
1100 78170 78112
1200 85270 85212
1300 92370 92312
1400 99470 99412
1500 106570 106512
1600 113670 113612
1700 120770 120712
1800 127870 127812
1900 134970 134912
2000 142070 142012
1000 71070 71012
2000 142070 142012
3000 213070 213012
4000 284070 284012
5000 355070 355012
6000 426070 426012
7000 497070 497012
8000 568070 568012
9000 639070 639012
10000 710070 710012
