1000 2004 2002
2000 4004 4002
3000 6004 6002
4000 8004 8002
5000 10004 10002
6000 12004 12002
7000 14004 14002
8000 16004 16002
9000 18004 18002
10000 20004 20002
1000 4006 4004
2000 8006 8004
3000 12006 12004
4000 16006 16004
5000 20006 20004
6000 24006 24004
7000 28006 28004
8000 32006 32004
9000 36006 36004
10000 40006 40004
1000 6008 6006
2000 12008 12006
3000 18008 18006
4000 24008 24006
5000 30008 30006
6000 36008 36006
7000 42008 42006
8000 48008 48006
9000 54008 54006
10000 60008 60006
1000 8010 8008
2000 16010 16008
3000 24010 24008
4000 32010 32008
5000 40010 40008
6000 48010 48008
7000 56010 56008
8000 64010 64008
9000 72010 72008
10000 80010 80008
1000 10012 10010
2000 20012 20010
3000 30012 30010
4000 40012 40010
5000 50012 50010
6000 60012 60010
7000 70012 70010
8000 80012 80010
9000 90012 90010
10000 100012 100010
1000 12014 12012
2000 24014 24012
3000 36014 36012
4000 48014 48012
5000 60014 60012
6000 72014 72012
7000 84014 84012
8000 96014 96012
9000 108014 108012
10000 120014 120012
1000 14016 14014
2000 28016 28014
3000 42016 42014
4000 56016 56014
5000 70016 70014
6000 84016 84014
7000 98016 98014
8000 112016 112014
9000 126016 126014
10000 140016 140014
1000 16018 16016
2000 32018 32016
3000 48018 48016
4000 64018 64016
5000 80018 80016
6000 96018 96016
7000 112018 112016
8000 128018 128016
9000 144018 144016
10000 160018 160016
1000 18020 18018
2000 36020 36018
3000 54020 54018
4000 72020 72018
5000 90020 90018
6000 108020 108018
7000 126020 126018
8000 144020 144018
9000 162020 162018
10000 180020 180018
1000 20022 20020
2000 40022 40020
3000 60022 60020
4000 80022 80020
5000 100022 100020
6000 120022 120020
7000 140022 140020
8000 160022 160020
9000 180022 180020
10000 200022 200020
1000 22024 22022
2000 44024 44022
3000 66024 66022
4000 88024 88022
5000 110024 110022
6000 132024 132022
7000 154024 154022
8000 176024 176022
9000 198024 198022
10000 220024 220022
1000 24026 24024
2000 48026 48024
3000 72026 72024
4000 96026 96024
5000 120026 120024
6000 144026 144024
7000 168026 168024
8000 192026 192024
9000 216026 216024
10000 240026 240024
1000 26028 26026
2000 52028 52026
3000 78028 78026
4000 104028 104026
5000 130028 130026
6000 156028 156026
7000 182028 182026
8000 208028 208026
9000 234028 234026
10000 260028 260026
1000 28030 28028
2000 56030 56028
3000 84030 84028
4000 112030 112028
5000 140030 140028
6000 168030 168028
7000 196030 196028
8000 224030 224028
9000 252030 252028
10000 280030 280028
1000 30032 30030
2000 60032 60030
3000 90032 90030
4000 120032 120030
5000 150032 150030
6000 180032 180030
7000 210032 210030
8000 240032 240030
9000 270032 270030
10000 300032 300030
1000 32034 32032
2000 64034 64032
3000 96034 96032
4000 128034 128032
5000 160034 160032
