0 6 6
10 256 176
20 506 346
100 2506 1706
200 5006 3406
300 7506 5106
400 10006 6806
500 12506 8506
600 15006 10206
700 17506 11906
800 20006 13606
900 22506 15306
1000 25006 17006
1100 27506 18706
1200 30006 20406
1300 32506 22106
1400 35006 23806
1500 37506 25506
1600 40006 27206
1700 42506 28906
1800 45006 30606
1900 47506 32306
2000 50006 34006
1000 25006 17006
2000 50006 34006
3000 75006 51006
4000 100006 68006
5000 125006 85006
6000 150006 102006
7000 175006 119006
8000 200006 136006
9000 225006 153006
10000 250006 170006
