10 4717
20 17197
30 37477
40 65557
50 101437
60 145117
70 196597
80 255877
90 322957
100 397837
110 480517
120 570997
130 669277
140 775357
150 889237
160 1010917
170 1140397
180 1277677
190 1422757
200 1575637
100 397837
150 889237
200 1575637
250 2457037
300 3533437
350 4804837
400 6271237
450 7932637
500 9789037
550 11840437
600 14086837
650 16528237
700 19164637
750 21996037
800 25022437
850 28243837
900 31660237
950 35271637
1000 39078037
