0 19
10 219
20 419
30 619
40 819
50 1019
60 1219
70 1419
80 1619
90 1819
100 2019
110 2219
120 2419
130 2619
140 2819
150 3019
160 3219
170 3419
180 3619
190 3819
200 4019
100 2019
200 4019
300 6019
400 8019
500 10019
600 12019
700 14019
800 16019
900 18019
1000 20019
1100 22019
1200 24019
1300 26019
1400 28019
1500 30019
1600 32019
1700 34019
1800 36019
1900 38019
2000 40019
1000 20019
2000 40019
3000 60019
4000 80019
5000 100019
6000 120019
7000 140019
8000 160019
9000 180019
10000 200019
