0 4 4
10 1294 824
20 2584 1773
30 3874 2803
40 5164 3806
50 6454 4890
60 7744 5974
70 9034 7058
80 10324 8115
90 11614 9226
100 12904 10364
110 14194 11448
120 15484 12586
130 16774 13697
140 18064 14835
150 19354 15973
160 20644 17084
170 21934 18249
180 23224 19360
190 24514 20525
200 25804 21690
100 12904 10364
200 25804 21690
300 38704 33205
400 51604 44990
500 64504 56802
600 77404 68668
700 90304 80642
800 103204 92616
900 116104 104644
1000 129004 116699
1100 141904 128862
1200 154804 140917
1300 167704 153107
1400 180604 165243
1500 193504 177433
1600 206404 189623
1700 219304 201867
1800 232204 214138
1900 245104 226382
2000 258004 238680
1000 129004 116699
2000 258004 238680
3000 387004 361795
4000 516004 485720
5000 645004 610131
6000 774004 734893
7000 903004 859844
8000 1032004 985119
9000 1161004 1110583
10000 1290004 1236182
