10 458
20 908
30 1358
40 1808
50 2258
60 2708
70 3158
80 3608
90 4058
100 4508
110 4958
120 5408
130 5858
140 6308
150 6758
160 7208
170 7658
180 8108
190 8558
200 9008
100 4508
200 9008
300 13508
400 18008
500 22508
600 27008
700 31508
800 36008
900 40508
1000 45008
1100 49508
1200 54008
1300 58508
1400 63008
1500 67508
1600 72008
1700 76508
1800 81008
1900 85508
2000 90008
1000 45008
2000 90008
3000 135008
4000 180008
5000 225008
6000 270008
7000 315008
8000 360008
9000 405008
10000 450008
