10 668 528
20 1278 998
30 1888 1468
40 2498 1938
50 3108 2408
60 3718 2878
70 4328 3348
80 4938 3818
90 5548 4288
100 6158 4758
110 6768 5228
120 7378 5698
130 7988 6168
140 8598 6638
150 9208 7108
160 9818 7578
170 10428 8048
180 11038 8518
190 11648 8988
200 12258 9458
100 6158 4758
200 12258 9458
300 18358 14158
400 24458 18858
500 30558 23558
600 36658 28258
700 42758 32958
800 48858 37658
900 54958 42358
1000 61058 47058
1100 67158 51758
1200 73258 56458
1300 79358 61158
1400 85458 65858
1500 91558 70558
1600 97658 75258
1700 103758 79958
1800 109858 84658
1900 115958 89358
2000 122058 94058
1000 61058 47058
2000 122058 94058
3000 183058 141058
4000 244058 188058
5000 305058 235058
6000 366058 282058
7000 427058 329058
8000 488058 376058
9000 549058 423058
10000 610058 470058
