0 19 12
10 219 212
20 419 412
30 619 612
40 819 812
50 1019 1012
60 1219 1212
70 1419 1412
80 1619 1612
90 1819 1812
100 2019 2012
110 2219 2212
120 2419 2412
130 2619 2612
140 2819 2812
150 3019 3012
160 3219 3212
170 3419 3412
180 3619 3612
190 3819 3812
200 4019 4012
100 2019 2012
200 4019 4012
300 6019 6012
400 8019 8012
500 10019 10012
600 12019 12012
700 14019 14012
800 16019 16012
900 18019 18012
1000 20019 20012
1100 22019 22012
1200 24019 24012
1300 26019 26012
1400 28019 28012
1500 30019 30012
1600 32019 32012
1700 34019 34012
1800 36019 36012
1900 38019 38012
2000 40019 40012
1000 20019 20012
2000 40019 40012
3000 60019 60012
4000 80019 80012
5000 100019 100012
6000 120019 120012
7000 140019 140012
8000 160019 160012
9000 180019 180012
10000 200019 200012
