0 1
1 3
3 5
7 7
15 9
31 11
63 13
127 15
255 17
511 19
1023 21
2047 23
4095 25
8191 27
16383 29
32767 31
65535 33
131071 35
262143 37
524287 39
1048575 41
2097151 43
