0 31 31
1 130 128
2 295 287
3 526 508
4 823 791
5 1186 1136
6 1615 1543
7 2110 2012
8 2671 2543
9 3298 3136
10 3991 3791
11 4750 4508
12 5575 5287
13 6466 6128
14 7423 7031
15 8446 7996
16 9535 9023
17 10690 10112
18 11911 11263
19 13198 12476
20 14551 13751
21 15970 15088
22 17455 16487
23 19006 17948
24 20623 19471
25 22306 21056
26 24055 22703
27 25870 24412
28 27751 26183
29 29698 28016
30 31711 29911
100 336631 316631
150 752431 707431
200 1333231 1253231
250 2079031 1954031
300 2989831 2809831
350 4065631 3820631
400 5306431 4986431
450 6712231 6307231
500 8283031 7783031
550 10018831 9413831
600 11919631 11199631
650 13985431 13140431
700 16216231 15236231
750 18612031 17487031
800 21172831 19892831
850 23898631 22453631
900 26789431 25169431
950 29845231 28040231
1000 33066031 31066031
