0 28 15
1 118 105
2 268 255
3 478 465
4 748 735
5 1078 1065
6 1468 1455
7 1918 1905
8 2428 2415
9 2998 2985
10 3628 3615
11 4318 4305
12 5068 5055
13 5878 5865
14 6748 6735
15 7678 7665
16 8668 8655
17 9718 9705
18 10828 10815
19 11998 11985
20 13228 13215
21 14518 14505
22 15868 15855
23 17278 17265
24 18748 18735
25 20278 20265
26 21868 21855
27 23518 23505
28 25228 25215
29 26998 26985
30 28828 28815
100 306028 306015
150 684028 684015
200 1212028 1212015
250 1890028 1890015
300 2718028 2718015
350 3696028 3696015
400 4824028 4824015
450 6102028 6102015
500 7530028 7530015
550 9108028 9108015
600 10836028 10836015
650 12714028 12714015
700 14742028 14742015
750 16920028 16920015
800 19248028 19248015
850 21726028 21726015
900 24354028 24354015
950 27132028 27132015
1000 30060028 30060015
