0 28 28
1 118 82
2 268 196
3 478 370
4 748 604
5 1078 898
6 1468 1252
7 1918 1666
8 2428 2140
9 2998 2674
10 3628 3268
11 4318 3922
12 5068 4636
13 5878 5410
14 6748 6244
15 7678 7138
16 8668 8092
17 9718 9106
18 10828 10180
19 11998 11314
20 13228 12508
21 14518 13762
22 15868 15076
23 17278 16450
24 18748 17884
25 20278 19378
26 21868 20932
27 23518 22546
28 25228 24220
29 26998 25954
30 28828 27748
100 306028 302428
150 684028 678628
200 1212028 1204828
250 1890028 1881028
300 2718028 2707228
350 3696028 3683428
400 4824028 4809628
450 6102028 6085828
500 7530028 7512028
550 9108028 9088228
600 10836028 10814428
650 12714028 12690628
700 14742028 14716828
750 16920028 16893028
800 19248028 19219228
850 21726028 21695428
900 24354028 24321628
950 27132028 27097828
1000 30060028 30024028
