1000 6075 6032
2000 12081 12038
3000 18087 18044
4000 24087 24044
5000 30093 30050
6000 36093 36050
7000 42093 42050
8000 48093 48050
9000 54099 54056
10000 60099 60056
1000 6147 6104
2000 12159 12116
3000 18171 18128
4000 24171 24128
5000 30183 30140
6000 36183 36140
7000 42183 42140
8000 48183 48140
9000 54195 54152
10000 60195 60152
1000 6219 6176
2000 12237 12194
3000 18255 18212
4000 24255 24212
5000 30273 30230
6000 36273 36230
7000 42273 42230
8000 48273 48230
9000 54291 54248
10000 60291 60248
1000 6291 6248
2000 12315 12272
3000 18339 18296
4000 24339 24296
5000 30363 30320
6000 36363 36320
7000 42363 42320
8000 48363 48320
9000 54387 54344
10000 60387 60344
1000 6363 6320
2000 12393 12350
3000 18423 18380
4000 24423 24380
5000 30453 30410
6000 36453 36410
7000 42453 42410
8000 48453 48410
9000 54483 54440
10000 60483 60440
1000 6435 6392
2000 12471 12428
3000 18507 18464
4000 24507 24464
5000 30543 30500
6000 36543 36500
7000 42543 42500
8000 48543 48500
9000 54579 54536
10000 60579 60536
1000 6507 6464
2000 12549 12506
3000 18591 18548
4000 24591 24548
5000 30633 30590
6000 36633 36590
7000 42633 42590
8000 48633 48590
9000 54675 54632
10000 60675 60632
1000 6579 6536
2000 12627 12584
3000 18675 18632
4000 24675 24632
5000 30723 30680
6000 36723 36680
7000 42723 42680
8000 48723 48680
9000 54771 54728
10000 60771 60728
1000 6651 6608
2000 12705 12662
3000 18759 18716
4000 24759 24716
5000 30813 30770
6000 36813 36770
7000 42813 42770
8000 48813 48770
9000 54867 54824
10000 60867 60824
1000 6723 6680
2000 12783 12740
3000 18843 18800
4000 24843 24800
5000 30903 30860
6000 36903 36860
7000 42903 42860
8000 48903 48860
9000 54963 54920
10000 60963 60920
1000 6795 6752
2000 12861 12818
3000 18927 18884
4000 24927 24884
5000 30993 30950
6000 36993 36950
7000 42993 42950
8000 48993 48950
9000 55059 55016
10000 61059 61016
1000 6867 6824
2000 12939 12896
3000 19011 18968
4000 25011 24968
5000 31083 31040
6000 37083 37040
7000 43083 43040
8000 49083 49040
9000 55155 55112
10000 61155 61112
1000 6939 6896
2000 13017 12974
3000 19095 19052
4000 25095 25052
5000 31173 31130
6000 37173 37130
7000 43173 43130
8000 49173 49130
9000 55251 55208
10000 61251 61208
1000 7011 6968
2000 13095 13052
3000 19179 19136
4000 25179 25136
5000 31263 31220
6000 37263 37220
7000 43263 43220
8000 49263 49220
9000 55347 55304
10000 61347 61304
1000 7083 7040
2000 13173 13130
3000 19263 19220
4000 25263 25220
5000 31353 31310
6000 37353 37310
7000 43353 43310
8000 49353 49310
9000 55443 55400
10000 61443 61400
1000 7155 7112
2000 13251 13208
3000 19347 19304
4000 25347 25304
5000 31443 31400
6000 37443 37400
7000 43443 43400
8000 49443 49400
9000 55539 55496
10000 61539 61496
1000 7227 7184
2000 13329 13286
3000 19431 19388
4000 25431 25388
5000 31533 31490
6000 37533 37490
7000 43533 43490
8000 49533 49490
9000 55635 55592
10000 61635 61592
1000 7299 7256
2000 13407 13364
3000 19515 19472
4000 25515 25472
5000 31623 31580
6000 37623 37580
7000 43623 43580
8000 49623 49580
9000 55731 55688
10000 61731 61688
1000 7371 7328
2000 13485 13442
3000 19599 19556
4000 25599 25556
5000 31713 31670
6000 37713 37670
7000 43713 43670
8000 49713 49670
9000 55827 55784
10000 61827 61784
1000 7443 7400
2000 13563 13520
3000 19683 19640
4000 25683 25640
5000 31803 31760
6000 37803 37760
7000 43803 43760
8000 49803 49760
9000 55923 55880
10000 61923 61880
1000 7515 7472
2000 13641 13598
3000 19767 19724
4000 25767 25724
5000 31893 31850
6000 37893 37850
7000 43893 43850
8000 49893 49850
9000 56019 55976
10000 62019 61976
1000 7587 7544
2000 13719 13676
3000 19851 19808
4000 25851 25808
5000 31983 31940
6000 37983 37940
7000 43983 43940
8000 49983 49940
9000 56115 56072
10000 62115 62072
1000 7659 7616
2000 13797 13754
3000 19935 19892
4000 25935 25892
5000 32073 32030
6000 38073 38030
7000 44073 44030
8000 50073 50030
9000 56211 56168
10000 62211 62168
1000 7731 7688
2000 13875 13832
3000 20019 19976
4000 26019 25976
5000 32163 32120
6000 38163 38120
7000 44163 44120
8000 50163 50120
9000 56307 56264
10000 62307 62264
1000 7803 7760
2000 13953 13910
3000 20103 20060
4000 26103 26060
5000 32253 32210
6000 38253 38210
7000 44253 44210
8000 50253 50210
9000 56403 56360
10000 62403 62360
1000 7875 7832
2000 14031 13988
3000 20187 20144
4000 26187 26144
5000 32343 32300
6000 38343 38300
7000 44343 44300
8000 50343 50300
9000 56499 56456
10000 62499 62456
1000 7947 7904
2000 14109 14066
3000 20271 20228
4000 26271 26228
5000 32433 32390
6000 38433 38390
7000 44433 44390
8000 50433 50390
9000 56595 56552
10000 62595 62552
1000 8019 7976
2000 14187 14144
3000 20355 20312
4000 26355 26312
5000 32523 32480
6000 38523 38480
7000 44523 44480
8000 50523 50480
9000 56691 56648
10000 62691 62648
1000 8091 8048
2000 14265 14222
3000 20439 20396
4000 26439 26396
5000 32613 32570
6000 38613 38570
7000 44613 44570
8000 50613 50570
9000 56787 56744
10000 62787 62744
1000 8163 8120
2000 14343 14300
3000 20523 20480
4000 26523 26480
5000 32703 32660
6000 38703 38660
7000 44703 44660
8000 50703 50660
9000 56883 56840
10000 62883 62840
1000 8235 8192
2000 14421 14378
3000 20607 20564
4000 26607 26564
5000 32793 32750
6000 38793 38750
7000 44793 44750
8000 50793 50750
9000 56979 56936
10000 62979 62936
1000 8307 8264
2000 14499 14456
3000 20691 20648
4000 26691 26648
5000 32883 32840
6000 38883 38840
7000 44883 44840
8000 50883 50840
9000 57075 57032
10000 63075 63032
1000 8379 8336
2000 14577 14534
3000 20775 20732
4000 26775 26732
5000 32973 32930
6000 38973 38930
7000 44973 44930
8000 50973 50930
9000 57171 57128
10000 63171 63128
1000 8451 8408
2000 14655 14612
3000 20859 20816
4000 26859 26816
5000 33063 33020
6000 39063 39020
7000 45063 45020
8000 51063 51020
9000 57267 57224
10000 63267 63224
1000 8523 8480
2000 14733 14690
3000 20943 20900
4000 26943 26900
5000 33153 33110
6000 39153 39110
7000 45153 45110
8000 51153 51110
9000 57363 57320
10000 63363 63320
1000 8595 8552
2000 14811 14768
3000 21027 20984
4000 27027 26984
5000 33243 33200
6000 39243 39200
7000 45243 45200
8000 51243 51200
9000 57459 57416
10000 63459 63416
1000 8667 8624
2000 14889 14846
3000 21111 21068
