2000 14109 13056
3000 20271 19137
4000 26271 25137
5000 32433 31218
6000 38433 37218
7000 44433 43218
8000 50433 49218
9000 56595 55299
10000 62595 61299
1000 8019 7011
2000 14187 13095
3000 20355 19179
4000 26355 25179
5000 32523 31263
6000 38523 37263
7000 44523 43263
8000 50523 49263
9000 56691 55347
10000 62691 61347
1000 8091 7047
2000 14265 13134
3000 20439 19221
4000 26439 25221
5000 32613 31308
6000 38613 37308
7000 44613 43308
8000 50613 49308
9000 56787 55395
10000 62787 61395
1000 8163 7083
2000 14343 13173
3000 20523 19263
4000 26523 25263
5000 32703 31353
6000 38703 37353
7000 44703 43353
8000 50703 49353
9000 56883 55443
10000 62883 61443
1000 8235 7119
2000 14421 13212
3000 20607 19305
4000 26607 25305
5000 32793 31398
6000 38793 37398
7000 44793 43398
8000 50793 49398
9000 56979 55491
10000 62979 61491
1000 8307 7155
2000 14499 13251
3000 20691 19347
4000 26691 25347
5000 32883 31443
6000 38883 37443
7000 44883 43443
8000 50883 49443
9000 57075 55539
10000 63075 61539
1000 8379 7191
2000 14577 13290
3000 20775 19389
4000 26775 25389
5000 32973 31488
6000 38973 37488
7000 44973 43488
8000 50973 49488
9000 57171 55587
10000 63171 61587
1000 8451 7227
2000 14655 13329
3000 20859 19431
4000 26859 25431
5000 33063 31533
6000 39063 37533
7000 45063 43533
8000 51063 49533
9000 57267 55635
10000 63267 61635
1000 8523 7263
2000 14733 13368
3000 20943 19473
4000 26943 25473
5000 33153 31578
6000 39153 37578
7000 45153 43578
8000 51153 49578
9000 57363 55683
10000 63363 61683
1000 8595 7299
2000 14811 13407
3000 21027 19515
4000 27027 25515
5000 33243 31623
6000 39243 37623
7000 45243 43623
8000 51243 49623
9000 57459 55731
10000 63459 61731
1000 8667 7335
2000 14889 13446
3000 21111 19557
4000 27111 25557
5000 33333 31668
6000 39333 37668
7000 45333 43668
8000 51333 49668
9000 57555 55779
10000 63555 61779
1000 8739 7371
2000 14967 13485
3000 21195 19599
4000 27195 25599
5000 33423 31713
6000 39423 37713
7000 45423 43713
8000 51423 49713
9000 57651 55827
10000 63651 61827
1000 8811 7407
2000 15045 13524
3000 21279 19641
4000 27279 25641
5000 33513 31758
6000 39513 37758
7000 45513 43758
8000 51513 49758
9000 57747 55875
10000 63747 61875
1000 8883 7443
2000 15123 13563
3000 21363 19683
4000 27363 25683
5000 33603 31803
6000 39603 37803
7000 45603 43803
8000 51603 49803
9000 57843 55923
10000 63843 61923
1000 8955 7479
2000 15201 13602
3000 21447 19725
4000 27447 25725
5000 33693 31848
6000 39693 37848
7000 45693 43848
8000 51693 49848
9000 57939 55971
10000 63939 61971
1000 9027 7515
2000 15279 13641
3000 21531 19767
4000 27531 25767
5000 33783 31893
6000 39783 37893
7000 45783 43893
8000 51783 49893
9000 58035 56019
10000 64035 62019
1000 9099 7551
2000 15357 13680
3000 21615 19809
4000 27615 25809
5000 33873 31938
6000 39873 37938
