1000 6075 6075
2000 12081 12081
3000 18087 18087
4000 24087 24087
5000 30093 30093
6000 36093 36093
7000 42093 42093
8000 48093 48093
9000 54099 54099
10000 60099 60099
1000 6147 6147
2000 12159 12159
3000 18171 18171
4000 24171 24171
5000 30183 30183
6000 36183 36183
7000 42183 42183
8000 48183 48183
9000 54195 54195
10000 60195 60195
1000 6219 6219
2000 12237 12237
3000 18255 18255
4000 24255 24255
5000 30273 30273
6000 36273 36273
7000 42273 42273
8000 48273 48273
9000 54291 54291
10000 60291 60291
1000 6291 6291
2000 12315 12315
3000 18339 18339
4000 24339 24339
5000 30363 30363
6000 36363 36363
7000 42363 42363
8000 48363 48363
9000 54387 54387
10000 60387 60387
1000 6363 6363
2000 12393 12393
3000 18423 18423
4000 24423 24423
5000 30453 30453
6000 36453 36453
7000 42453 42453
8000 48453 48453
9000 54483 54483
10000 60483 60483
1000 6435 6435
2000 12471 12471
3000 18507 18507
4000 24507 24507
5000 30543 30543
6000 36543 36543
7000 42543 42543
8000 48543 48543
9000 54579 54579
10000 60579 60579
1000 6507 6507
2000 12549 12549
3000 18591 18591
4000 24591 24591
5000 30633 30633
6000 36633 36633
7000 42633 42633
8000 48633 48633
9000 54675 54675
10000 60675 60675
1000 6579 6579
2000 12627 12627
3000 18675 18675
4000 24675 24675
5000 30723 30723
6000 36723 36723
7000 42723 42723
8000 48723 48723
9000 54771 54771
10000 60771 60771
1000 6651 6651
2000 12705 12705
3000 18759 18759
4000 24759 24759
5000 30813 30813
6000 36813 36813
7000 42813 42813
8000 48813 48813
9000 54867 54867
10000 60867 60867
1000 6723 6723
2000 12783 12783
3000 18843 18843
4000 24843 24843
5000 30903 30903
6000 36903 36903
7000 42903 42903
8000 48903 48903
9000 54963 54963
10000 60963 60963
1000 6795 6795
2000 12861 12861
3000 18927 18927
4000 24927 24927
5000 30993 30993
6000 36993 36993
7000 42993 42993
8000 48993 48993
9000 55059 55059
10000 61059 61059
1000 6867 6867
2000 12939 12939
3000 19011 19011
4000 25011 25011
5000 31083 31083
6000 37083 37083
7000 43083 43083
8000 49083 49083
9000 55155 55155
10000 61155 61155
1000 6939 6939
2000 13017 13017
3000 19095 19095
4000 25095 25095
5000 31173 31173
6000 37173 37173
7000 43173 43173
8000 49173 49173
9000 55251 55251
10000 61251 61251
1000 7011 7011
2000 13095 13095
3000 19179 19179
4000 25179 25179
5000 31263 31263
6000 37263 37263
7000 43263 43263
8000 49263 49263
9000 55347 55347
10000 61347 61347
1000 7083 7083
2000 13173 13173
3000 19263 19263
4000 25263 25263
5000 31353 31353
6000 37353 37353
7000 43353 43353
8000 49353 49353
9000 55443 55443
10000 61443 61443
1000 7155 7155
2000 13251 13251
3000 19347 19347
4000 25347 25347
5000 31443 31443
6000 37443 37443
7000 43443 43443
8000 49443 49443
9000 55539 55539
10000 61539 61539
1000 7227 7227
2000 13329 13329
3000 19431 19431
4000 25431 25431
5000 31533 31533
6000 37533 37533
7000 43533 43533
8000 49533 49533
9000 55635 55635
10000 61635 61635
1000 7299 7299
2000 13407 13407
3000 19515 19515
4000 25515 25515
5000 31623 31623
6000 37623 37623
7000 43623 43623
8000 49623 49623
9000 55731 55731
10000 61731 61731
1000 7371 7371
2000 13485 13485
3000 19599 19599
4000 25599 25599
5000 31713 31713
6000 37713 37713
7000 43713 43713
8000 49713 49713
9000 55827 55827
10000 61827 61827
1000 7443 7443
2000 13563 13563
3000 19683 19683
4000 25683 25683
5000 31803 31803
6000 37803 37803
7000 43803 43803
8000 49803 49803
9000 55923 55923
10000 61923 61923
1000 7515 7515
2000 13641 13641
3000 19767 19767
4000 25767 25767
5000 31893 31893
6000 37893 37893
7000 43893 43893
8000 49893 49893
9000 56019 56019
10000 62019 62019
1000 7587 7587
2000 13719 13719
3000 19851 19851
4000 25851 25851
5000 31983 31983
6000 37983 37983
7000 43983 43983
8000 49983 49983
9000 56115 56115
10000 62115 62115
1000 7659 7659
2000 13797 13797
3000 19935 19935
4000 25935 25935
5000 32073 32073
6000 38073 38073
7000 44073 44073
8000 50073 50073
9000 56211 56211
10000 62211 62211
1000 7731 7731
2000 13875 13875
3000 20019 20019
4000 26019 26019
5000 32163 32163
6000 38163 38163
7000 44163 44163
8000 50163 50163
9000 56307 56307
10000 62307 62307
1000 7803 7803
2000 13953 13953
3000 20103 20103
4000 26103 26103
5000 32253 32253
6000 38253 38253
7000 44253 44253
