100 100 148632
100 200 267572
100 300 385322
100 400 505867
100 500 627642
100 600 745487
100 700 866532
100 800 988682
100 900 1109027
200 100 318162
200 200 585082
200 300 825607
200 400 1065927
200 500 1295442
200 600 1535827
200 700 1781907
200 800 2025807
200 900 2258257
300 100 486777
300 200 927372
300 300 1310382
300 400 1657667
300 500 2025097
300 600 2398282
300 700 2750667
300 800 3130262
300 900 3474937
400 100 659362
400 200 1271547
400 300 1828162
400 400 2328222
400 500 2812567
400 600 3256182
400 700 3749317
400 800 4249607
400 900 4736667
500 100 834052
500 200 1612047
500 300 2349222
500 400 3022447
500 500 3611587
500 600 4218762
500 700 4808562
500 800 5453792
500 900 6012387
600 100 1002112
600 200 1951442
600 300 2851177
600 400 3680442
600 500 4482387
600 600 5228152
600 700 5954657
600 800 6674477
600 900 7390587
700 100 1169722
700 200 2296987
700 300 3355197
700 400 4374542
700 500 5320372
700 600 6239687
700 700 7087042
700 800 7991182
700 900 8852557
800 100 1349542
800 200 2632647
800 300 3853692
800 400 5048227
800 500 6160337
800 600 7285762
800 700 8333947
800 800 9297712
800 900 10247982
900 100 1522287
900 200 2969637
900 300 4362772
900 400 5731652
900 500 7056837
900 600 8285372
900 700 9555352
900 800 10653992
900 900 11770797
