6000 334222 331941
7000 387222 384941
8000 440222 437941
9000 494302 492021
10000 547302 545021
1000 66414 64133
2000 120530 118249
3000 174646 172365
4000 227646 225365
5000 281762 279481
6000 334762 332481
7000 387762 385481
8000 440762 438481
9000 494878 492597
10000 547878 545597
1000 66846 64565
2000 120998 118717
3000 175150 172869
4000 228150 225869
5000 282302 280021
6000 335302 333021
7000 388302 386021
8000 441302 439021
9000 495454 493173
10000 548454 546173
1000 67278 64997
2000 121466 119185
3000 175654 173373
4000 228654 226373
5000 282842 280561
6000 335842 333561
7000 388842 386561
8000 441842 439561
9000 496030 493749
10000 549030 546749
1000 67710 65429
2000 121934 119653
3000 176158 173877
4000 229158 226877
5000 283382 281101
6000 336382 334101
7000 389382 387101
8000 442382 440101
9000 496606 494325
10000 549606 547325
1000 68142 65861
2000 122402 120121
3000 176662 174381
4000 229662 227381
5000 283922 281641
6000 336922 334641
7000 389922 387641
8000 442922 440641
9000 497182 494901
10000 550182 547901
1000 68574 66293
2000 122870 120589
3000 177166 174885
4000 230166 227885
5000 284462 282181
6000 337462 335181
7000 390462 388181
8000 443462 441181
9000 497758 495477
10000 550758 548477
1000 69006 66725
2000 123338 121057
3000 177670 175389
4000 230670 228389
5000 285002 282721
6000 338002 335721
7000 391002 388721
8000 444002 441721
9000 498334 496053
10000 551334 549053
1000 69438 67157
2000 123806 121525
3000 178174 175893
4000 231174 228893
5000 285542 283261
6000 338542 336261
7000 391542 389261
8000 444542 442261
9000 498910 496629
10000 551910 549629
1000 69870 67589
2000 124274 121993
3000 178678 176397
4000 231678 229397
5000 286082 283801
6000 339082 336801
7000 392082 389801
8000 445082 442801
9000 499486 497205
10000 552486 550205
1000 70302 68021
2000 124742 122461
3000 179182 176901
4000 232182 229901
5000 286622 284341
6000 339622 337341
7000 392622 390341
8000 445622 443341
9000 500062 497781
10000 553062 550781
1000 70734 68453
2000 125210 122929
3000 179686 177405
4000 232686 230405
5000 287162 284881
6000 340162 337881
7000 393162 390881
8000 446162 443881
9000 500638 498357
10000 553638 551357
1000 71166 68885
2000 125678 123397
3000 180190 177909
4000 233190 230909
5000 287702 285421
6000 340702 338421
7000 393702 391421
8000 446702 444421
9000 501214 498933
10000 554214 551933
1000 71598 69317
2000 126146 123865
3000 180694 178413
4000 233694 231413
5000 288242 285961
6000 341242 338961
7000 394242 391961
8000 447242 444961
9000 501790 499509
10000 554790 552509
1000 72030 69749
2000 126614 124333
3000 181198 178917
4000 234198 231917
5000 288782 286501
6000 341782 339501
7000 394782 392501
8000 447782 445501
9000 502366 500085
10000 555366 553085
1000 72462 70181
2000 127082 124801
3000 181702 179421
4000 234702 232421
5000 289322 287041
6000 342322 340041
7000 395322 393041
8000 448322 446041
9000 502942 500661
10000 555942 553661
1000 72894 70613
2000 127550 125269
3000 182206 179925
4000 235206 232925
5000 289862 287581
6000 342862 340581
7000 395862 393581
8000 448862 446581
9000 503518 501237
10000 556518 554237
1000 73326 71045
2000 128018 125737
3000 182710 180429
4000 235710 233429
5000 290402 288121
6000 343402 341121
7000 396402 394121
8000 449402 447121
9000 504094 501813
10000 557094 554813
1000 73758 71477
2000 128486 126205
3000 183214 180933
4000 236214 233933
5000 290942 288661
6000 343942 341661
7000 396942 394661
8000 449942 447661
9000 504670 502389
10000 557670 555389
1000 74190 71909
2000 128954 126673
3000 183718 181437
4000 236718 234437
5000 291482 289201
6000 344482 342201
7000 397482 395201
8000 450482 448201
9000 505246 502965
10000 558246 555965
1000 74622 72341
2000 129422 127141
3000 184222 181941
4000 237222 234941
5000 292022 289741
6000 345022 342741
7000 398022 395741
8000 451022 448741
9000 505822 503541
10000 558822 556541
1000 75054 72773
2000 129890 127609
3000 184726 182445
4000 237726 235445
5000 292562 290281
6000 345562 343281
7000 398562 396281
8000 451562 449281
9000 506398 504117
10000 559398 557117
1000 75486 73205
2000 130358 128077
3000 185230 182949
4000 238230 235949
5000 293102 290821
6000 346102 343821
7000 399102 396821
8000 452102 449821
9000 506974 504693
10000 559974 557693
1000 75918 73637
2000 130826 128545
3000 185734 183453
4000 238734 236453
5000 293642 291361
6000 346642 344361
7000 399642 397361
8000 452642 450361
9000 507550 505269
10000 560550 558269
1000 76350 74069
2000 131294 129013
3000 186238 183957
4000 239238 236957
5000 294182 291901
6000 347182 344901
7000 400182 397901
8000 453182 450901
9000 508126 505845
10000 561126 558845
1000 76782 74501
2000 131762 129481
3000 186742 184461
4000 239742 237461
5000 294722 292441
6000 347722 345441
7000 400722 398441
