1000 53454 53154
2000 106490 106165
3000 159526 159176
4000 212526 212176
5000 265562 265187
6000 318562 318187
7000 371562 371187
8000 424562 424187
9000 477598 477198
10000 530598 530198
1000 53886 53286
2000 106958 106308
3000 160030 159330
4000 213030 212330
5000 266102 265352
6000 319102 318352
7000 372102 371352
8000 425102 424352
9000 478174 477374
10000 531174 530374
1000 54318 53418
2000 107426 106451
3000 160534 159484
4000 213534 212484
5000 266642 265517
6000 319642 318517
7000 372642 371517
8000 425642 424517
9000 478750 477550
10000 531750 530550
1000 54750 53550
2000 107894 106594
3000 161038 159638
4000 214038 212638
5000 267182 265682
6000 320182 318682
7000 373182 371682
8000 426182 424682
9000 479326 477726
10000 532326 530726
1000 55182 53682
2000 108362 106737
3000 161542 159792
4000 214542 212792
5000 267722 265847
6000 320722 318847
7000 373722 371847
8000 426722 424847
9000 479902 477902
10000 532902 530902
1000 55614 53814
2000 108830 106880
3000 162046 159946
4000 215046 212946
5000 268262 266012
6000 321262 319012
7000 374262 372012
8000 427262 425012
9000 480478 478078
10000 533478 531078
1000 56046 53946
2000 109298 107023
3000 162550 160100
4000 215550 213100
5000 268802 266177
6000 321802 319177
7000 374802 372177
8000 427802 425177
9000 481054 478254
10000 534054 531254
1000 56478 54078
2000 109766 107166
3000 163054 160254
4000 216054 213254
5000 269342 266342
6000 322342 319342
7000 375342 372342
8000 428342 425342
9000 481630 478430
10000 534630 531430
1000 56910 54210
2000 110234 107309
3000 163558 160408
4000 216558 213408
5000 269882 266507
6000 322882 319507
7000 375882 372507
8000 428882 425507
9000 482206 478606
10000 535206 531606
1000 57342 54342
2000 110702 107452
3000 164062 160562
4000 217062 213562
5000 270422 266672
6000 323422 319672
7000 376422 372672
8000 429422 425672
9000 482782 478782
10000 535782 531782
1000 57774 54474
2000 111170 107595
3000 164566 160716
4000 217566 213716
5000 270962 266837
6000 323962 319837
7000 376962 372837
8000 429962 425837
9000 483358 478958
10000 536358 531958
1000 58206 54606
2000 111638 107738
3000 165070 160870
4000 218070 213870
5000 271502 267002
6000 324502 320002
7000 377502 373002
8000 430502 426002
9000 483934 479134
10000 536934 532134
1000 58638 54738
2000 112106 107881
3000 165574 161024
4000 218574 214024
5000 272042 267167
6000 325042 320167
7000 378042 373167
8000 431042 426167
9000 484510 479310
10000 537510 532310
1000 59070 54870
2000 112574 108024
3000 166078 161178
4000 219078 214178
5000 272582 267332
6000 325582 320332
7000 378582 373332
8000 431582 426332
9000 485086 479486
10000 538086 532486
1000 59502 55002
2000 113042 108167
3000 166582 161332
4000 219582 214332
