1000 53454 51454
2000 106490 102490
3000 159526 153526
4000 212526 204526
5000 265562 255562
6000 318562 306562
7000 371562 357562
8000 424562 408562
9000 477598 459598
10000 530598 510598
1000 53886 51886
2000 106958 102958
3000 160030 154030
4000 213030 205030
5000 266102 256102
6000 319102 307102
7000 372102 358102
8000 425102 409102
9000 478174 460174
10000 531174 511174
1000 54318 52318
2000 107426 103426
3000 160534 154534
4000 213534 205534
5000 266642 256642
6000 319642 307642
7000 372642 358642
8000 425642 409642
9000 478750 460750
10000 531750 511750
1000 54750 52750
2000 107894 103894
3000 161038 155038
4000 214038 206038
5000 267182 257182
6000 320182 308182
7000 373182 359182
8000 426182 410182
9000 479326 461326
10000 532326 512326
1000 55182 53182
2000 108362 104362
3000 161542 155542
4000 214542 206542
5000 267722 257722
6000 320722 308722
7000 373722 359722
8000 426722 410722
9000 479902 461902
10000 532902 512902
1000 55614 53614
2000 108830 104830
3000 162046 156046
4000 215046 207046
5000 268262 258262
6000 321262 309262
7000 374262 360262
8000 427262 411262
9000 480478 462478
10000 533478 513478
1000 56046 54046
2000 109298 105298
3000 162550 156550
4000 215550 207550
5000 268802 258802
6000 321802 309802
7000 374802 360802
8000 427802 411802
9000 481054 463054
10000 534054 514054
1000 56478 54478
2000 109766 105766
3000 163054 157054
4000 216054 208054
5000 269342 259342
6000 322342 310342
7000 375342 361342
8000 428342 412342
9000 481630 463630
10000 534630 514630
1000 56910 54910
2000 110234 106234
3000 163558 157558
4000 216558 208558
5000 269882 259882
6000 322882 310882
7000 375882 361882
8000 428882 412882
9000 482206 464206
10000 535206 515206
1000 57342 55342
2000 110702 106702
3000 164062 158062
4000 217062 209062
5000 270422 260422
6000 323422 311422
7000 376422 362422
8000 429422 413422
9000 482782 464782
10000 535782 515782
1000 57774 55774
2000 111170 107170
3000 164566 158566
4000 217566 209566
5000 270962 260962
6000 323962 311962
7000 376962 362962
8000 429962 413962
9000 483358 465358
10000 536358 516358
1000 58206 56206
2000 111638 107638
3000 165070 159070
4000 218070 210070
5000 271502 261502
6000 324502 312502
7000 377502 363502
8000 430502 414502
9000 483934 465934
10000 536934 516934
1000 58638 56638
2000 112106 108106
3000 165574 159574
4000 218574 210574
5000 272042 262042
6000 325042 313042
7000 378042 364042
8000 431042 415042
9000 484510 466510
10000 537510 517510
1000 59070 57070
2000 112574 108574
3000 166078 160078
4000 219078 211078
5000 272582 262582
6000 325582 313582
7000 378582 364582
8000 431582 415582
9000 485086 467086
10000 538086 518086
1000 59502 57502
2000 113042 109042
3000 166582 160582
4000 219582 211582
5000 273122 263122
6000 326122 314122
7000 379122 365122
8000 432122 416122
9000 485662 467662
10000 538662 518662
1000 59934 57934
2000 113510 109510
