2 48 12
7 273 267
12 748 735
17 1473 1343
22 2448 2208
27 3673 3200
32 5148 4482
37 6873 5734
42 8848 7412
47 11073 9065
52 13548 11080
57 16273 13161
62 19248 15653
67 22473 17884
72 25948 20772
77 29673 23470
82 33648 26651
87 37873 29821
92 42348 33398
97 47073 36607
100 50028 39006
200 200028 152900
300 450028 339250
400 800028 599189
500 1250028 934845
600 1800028 1341514
700 2450028 1822752
800 3200028 2378999
900 4050028 3008038
1000 5000028 3708869
1100 6050028 4489636
1200 7200028 5335635
1300 8450028 6259892
1400 9800028 7257674
1500 11250028 8330705
1600 12800028 9471813
1700 14450028 10697029
1800 16200028 11985053
1900 18050028 13346710
2000 20000028 14792972
1000 5000028 3708869
2000 20000028 14792972
3000 45000028 33239116
4000 80000028 59045623
5000 125000028 92245850
6000 180000028 132797651
7000 245000028 180726649
8000 320000028 236022517
9000 405000028 298663858
10000 500000028 368695407
