2 92 12
7 812 267
12 2332 735
17 4652 1343
22 7772 2208
27 11692 3200
32 16412 4482
37 21932 5734
42 28252 7412
47 35372 9065
52 43292 11080
57 52012 13161
62 61532 15653
67 71852 17884
72 82972 20772
77 94892 23470
82 107612 26651
87 121132 29821
92 135452 33398
97 150572 36607
100 160028 39006
200 640028 152900
300 1440028 339250
400 2560028 599189
500 4000028 934845
600 5760028 1341514
700 7840028 1822752
800 10240028 2378999
900 12960028 3008038
1000 16000028 3708869
1100 19360028 4489636
1200 23040028 5335635
1300 27040028 6259892
1400 31360028 7257674
1500 36000028 8330705
1600 40960028 9471813
1700 46240028 10697029
1800 51840028 11985053
1900 57760028 13346710
2000 64000028 14792972
1000 16000028 3708869
2000 64000028 14792972
3000 144000028 33239116
4000 256000028 59045623
5000 400000028 92245850
6000 576000028 132797651
7000 784000028 180726649
8000 1024000028 236022517
9000 1296000028 298663858
10000 1600000028 368695407
