0 18
10 522
20 2063
30 4097
40 7508
50 11072
60 16353
70 21447
80 28598
90 35222
100 44243
110 52397
120 63288
130 72972
140 85733
150 96947
160 111578
170 124322
180 140823
190 155097
200 173468
100 44243
150 96947
200 173468
250 267822
300 387693
